Year,Week,Violence_score
2011,36,897
2011,37,967
2011,38,1048
2011,39,1010
2011,40,979
2011,41,983
2011,42,944
2011,43,950
2011,44,1001
2011,45,986
2011,46,882
2011,47,926
2011,48,979
2011,49,920
2011,50,938
2011,51,851
2011,52,988
2012,1,912
2012,2,812
2012,3,820
2012,4,806
2012,5,879
2012,6,771
2012,7,840
2012,8,828
2012,9,939
2012,10,856
2012,11,989
2012,12,987
2012,13,1020
2012,14,938
2012,15,972
2012,16,972
2012,17,955
2012,18,1140
2012,19,1045
2012,20,1055
2012,21,1081
2012,22,1091
2012,23,985
2012,24,1037
2012,25,988
2012,26,991
2012,27,1087
2012,28,987
2012,29,1033
2012,30,1012
2012,31,1014
2012,32,1033
2012,33,949
2012,34,1006
2012,35,1027
2012,36,946
2012,37,877
2012,38,926
2012,39,887
2012,40,927
2012,41,921
2012,42,932
2012,43,938
2012,44,872
2012,45,958
2012,46,869
2012,47,826
2012,48,887
2012,49,945
2012,50,884
2012,51,793
2012,52,900
