Year,Week,Violence_score
2011,29,114
2011,30,124
2011,31,126
2011,32,110
2011,33,121
2011,34,88
2011,35,114
2011,36,130
2011,37,126
2011,38,107
2011,39,128
2011,40,134
2011,41,144
2011,42,122
2011,43,130
2011,44,122
2011,45,120
2011,46,112
2011,47,125
2011,48,131
2011,49,97
2011,50,113
2011,51,116
2011,52,147
2012,1,129
2012,2,138
2012,3,112
2012,4,131
2012,5,125
2012,6,131
2012,7,114
2012,8,140
2012,9,118
2012,10,140
2012,11,112
2012,12,119
2012,13,133
2012,14,118
2012,15,120
2012,16,116
2012,17,120
2012,18,155
2012,19,121
2012,20,135
2012,21,152
2012,22,124
2012,23,108
2012,24,131
2012,25,109
2012,26,112
2012,27,119
2012,28,106
2012,29,112
2012,30,131
2012,31,111
2012,32,128
2012,33,141
2012,34,138
2012,35,168
2012,36,131
2012,37,108
2012,38,114
2012,39,109
2012,40,111
2012,41,124
2012,42,141
2012,43,121
2012,44,127
2012,45,132
2012,46,101
2012,47,124
2012,48,117
2012,49,128
2012,50,116
2012,51,118
2012,52,132
