Year,Week,Violence_score
2008,51,681
2008,52,700
2009,1,587
2009,2,948
2009,3,829
2009,4,931
2009,5,983
2009,6,976
2009,7,1059
2009,8,912
2009,9,929
2009,10,967
2009,11,998
2009,12,1154
2009,13,1126
2009,14,1197
2009,15,1118
2009,16,1176
2009,17,1097
2009,18,1208
2009,19,1272
2009,20,1177
2009,21,1154
2009,22,1139
2009,23,1207
2009,24,1189
2009,25,1230
2009,26,1271
2009,27,1319
2009,28,1262
2009,29,1270
2009,30,1319
2009,31,1333
2009,32,1281
2009,33,1285
2009,34,1218
2009,35,1178
2009,36,1266
2009,37,1228
2009,38,1249
2009,39,1254
2009,40,1149
2009,41,1152
2009,42,1149
2009,43,1162
2009,44,1195
2009,45,1200
2009,46,1158
2009,47,1129
2009,48,1067
2009,49,1218
2009,50,911
2009,51,992
2009,52,781
2009,53,552
2010,1,1062
2010,2,1225
2010,3,1277
2010,4,1085
2010,5,1104
2010,6,1037
2010,7,1233
2010,8,1133
2010,9,1143
2010,10,1211
2010,11,1349
2010,12,1333
2010,13,1438
2010,14,1303
2010,15,1504
2010,16,1339
2010,17,1547
2010,18,1323
2010,19,1423
2010,20,1437
2010,21,1501
2010,22,1488
2010,23,1466
2010,24,1531
2010,25,1515
2010,26,1460
2010,27,1454
2010,28,1523
2010,29,1480
2010,30,1454
2010,31,1462
2010,32,1477
2010,33,1385
2010,34,1470
2010,35,1315
2010,36,1293
2010,37,1376
2010,38,1472
2010,39,1366
2010,40,1373
2010,41,1279
2010,42,1368
2010,43,1393
2010,44,1232
2010,45,1351
2010,46,1329
2010,47,1169
2010,48,1176
2010,49,1043
2010,50,1041
2010,51,1025
2010,52,793
2010,53,534
2011,1,1108
2011,2,1088
2011,3,972
2011,4,1080
2011,5,889
2011,6,1006
2011,7,1062
2011,8,1006
2011,9,1082
2011,10,1160
2011,11,1167
2011,12,1178
2011,13,1199
2011,14,1259
2011,15,1172
2011,16,1163
2011,17,1292
2011,18,1268
2011,19,1243
2011,20,1308
2011,21,1379
2011,22,1463
2011,23,1434
2011,24,1389
2011,25,1416
2011,26,1458
2011,27,1524
2011,28,1466
2011,29,1519
2011,30,1460
2011,31,1414
2011,32,1372
2011,33,1433
2011,34,1466
2011,35,1341
2011,36,1334
2011,37,1316
2011,38,1353
2011,39,1329
2011,40,1342
2011,41,1299
2011,42,1285
2011,43,1339
2011,44,1292
2011,45,1225
2011,46,1275
2011,47,1129
2011,48,1289
2011,49,1186
2011,50,1261
2011,51,1143
2011,52,1294
2012,1,1332
2012,2,1133
2012,3,999
2012,4,1103
2012,5,1119
2012,6,1063
2012,7,1165
2012,8,1111
2012,9,1091
2012,10,1203
2012,11,1352
2012,12,1351
2012,13,1337
2012,14,1308
2012,15,1384
2012,16,1391
2012,17,1429
2012,18,1538
2012,19,1397
2012,20,1497
2012,21,1443
2012,22,1433
2012,23,1508
2012,24,1392
2012,25,1527
2012,26,1468
2012,27,1464
2012,28,1511
2012,29,1465
2012,30,1467
2012,31,1450
2012,32,1363
2012,33,1402
2012,34,1457
2012,35,1524
2012,36,1378
2012,37,1382
2012,38,1300
2012,39,1465
2012,40,1236
2012,41,1226
2012,42,1324
2012,43,1404
2012,44,1275
2012,45,1288
2012,46,1307
2012,47,1224
2012,48,1277
2012,49,1237
2012,50,1176
2012,51,998
2012,52,1191
